v001x,v002x,v003x,v004x,v005x,v001y,v002y,v003y,v004y,v005y,v006y,v007y,v008y,v009y,v010y,v011y,v012y,v013y,v014y,v015y,v016y,v017y,v030y,v030y2,v031y,v031y2,v032y,v032y2,v033y,v033y2,v034y,v034y2,v035y,v035y2,v036y,v036y2,v040y,v041y,v042y,v043y,v044y,v044y2,v045y,v046y,v047y,v048y,v049y,v050y,v051y,v051y2,v052y,v053y,v054y,v055y,v056y,v057y,v058y,v058y2,v059y,v059y2,v060y,v060y2,v061y,v062y,v063y,v080y,v081y,v082y,v083y,v084y,v085y,v086y,v088y,v089y,v090y,v091y,v091y2,v092y,v093y,v120y,v121y,v122y,v123y,v124y,v124y2,v125y,v126y,v127y,v128y,v129y,v130y,v131y,v132y,v133y,v134y,v135y,v136y,v137y,v138y,v139y,v140y,v160y,v160y1,v161y,v161y1,v161y2,v162y,v163y,v164y,v165y,v166y,v166y2,v166y3,v167y,v167y2,v168y,v168y2,v169y,v169y2,v169y9,v169y10,v169y11,v169y12,v169y13,v169y14,v170y,v170y2,v170y3,v171y,v171y1,v171y2,v171y3,v171y4,v171yt,v172y,v173y,v174y,v174y1,v175y,v176y,v176y2,v176y3l,v176y3,v176yt,v177y,v178y,v178y2,v178y3l,v178y3,v178yt,v179y,v179y2,v180y,v200y,v201y,v202y,v203y,v203y2,v204y,v204y2,v205y,v206y,v207y,v208y,v209y,v210y,v211y,v212y,v213y,v214y,v215y,v216y,v216y2,v216y3,v217y,v217y2,v217y3,v217y4,v217y5,v217y5l,v217y6,v217y7,v217y23,v217y24,v217y25,v217y27,v217y31,v217y32,v218y,v218yl,v219y,v219y2,v219y3,v219y4,v219y5,v220y,v221y
16,1611,Erlander X,680915,691014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,735,5,2.81,1,1,0.5365,1,0,0,0,53.64807,1,0,1,1,0,0,1,0,0,,12,0,18,1,,,,1.287554,85.7,0,2.302517,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,5.16,0,0,0,0,0,1,1,3,0,1,0,0,1,233,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.5360544,394,0,0,0,0,0,0,6.437768,2.8,1.9,2,3.6,1.7,2.7,5,0,1.7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,,,0,1,0,0,0,-4.8,-0.089472,0,0,1,,
1,110,Klaus I,640402,651025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,987,3,2.2,3,2,0.4909,0.333,1,0,1,95.15152,2,0,1,0,0,0,1,1,0,2,11,0,12,0,0.0159236,0.0197907,1,0,35.8,14.95521,2.865374,1,0.333,0,24.7,1,0,1,1,0,0,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,165,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,2,4400,21,27,19,24,9,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.5785208,571,0,0,0,0,0,0,1.212121,0.2,3.8,2.7,6.1,2.7,5,2.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0.0157643,0,1,0,2.9,2.9
1,107,Raab III,590716,610411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,1,1425,3,2.2,3,2,0.4788,0.333,1,0,1,95.15152,2,0,1,0,0,0,1,1,0,2,11,0,12,0,0.0031847,0.0325296,1,0,40,18.22297,2.925104,1,0.333,0,40,1,0,1,1,0,0,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,165,0,0,0,0,0,0,0,1,1,1,1,1,1,67,68,0,0,1,2,1200,50,13,26,6,6,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,CaC,1,0,1,1,1,CoC,0.445614,635,0,0,0,0,0,0,3.636364,0,1,4.6,2.8,2.7,3.6,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4,0.0042038,0,1,0,1.2,1.2
5,503,Pompidou II,621128,660108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1577,6,3.51,1.415192,1.06,0.4834,0.838,1,0,1,55.60166,2,-1,1,0,0,0,1,1,0,2,21,0,26,-1,0.0027363,0.0306933,1,8.506225,60.9,12.84613,2.888138,0,0.838,0,1.799999,1,1,1,1,1,0,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,482,1,0,0,0,0,0,0,0,1,1,0,0,1,10,11,0,0,0,0,,,,,,,0,0,0,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.7203551,1136,0,0,0,0,0,0,25.7299,0.525,5.1,,6.7,1.8,2.7,5.2,2.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,26.7,0.4802015,0,1,0,27,
6,611,Erhard II,651020,661028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1459,3,2.38,3,2,0.494,0.333,1,0,1,59.27419,2,0,1,0,0,0,1,1,0,2,20,0,22,1,0.0606061,0.0625,0,0,6.8,2.806917,2.684078,1,0.333,0,2.5,1,1,1,1,0,0,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,496,0,1,1,0,0,0,0,0,0,0,1,1,1,31,32,0,0,0,0,,,,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,Pca,1,0,1,1,1,Pca,0.2556546,373,0,0,0,0,0,0,3.547822,0.5,3.2,0.6,5.5,0.7,3.6,2.9,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-5.2,-0.0877279,0,1,0,-3.7,-1.5
6,610,Erhard I,631016,650919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,731,3,2.52,3,2,0.483,0.333,1,0,1,61.72345,2,0,1,0,0,0,1,1,0,2,20,1,21,0,0.0097403,0.0116342,0,0,20.1,8.514089,2.600677,0,0.333,20.1,20.1,1,1,1,1,0,0,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,499,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,3,513,27.9,4.1,0,0,68,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,Pca,1,0,1,1,1,Pca,0.9630643,704,0,0,0,0,0,0,9.249485,2.45,3,0.8,2.8,0.6,3.2,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-0.0162013,0,1,0,-3.3,2.3
3,311,Krag I,620903,640922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,754,7,3.67,3.172589,1.3,0.4302,0.52,1,0,1,49.16201,2,0,1,0,0,1,0,0,0,1,18,0,18,0,0.2083333,0.175,0,0,127.4,37.26398,2.521489,0,0.08,19.8,19.8,1,1,1,0,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,4,1,1,0,0,0,179,1,0,1,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,,,,,,,1,2,3,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.9946949,750,0,0,0,1,1,0,13.96648,0.8,7.3,3.3,5.7,2.4,3.1,9.3,0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7,-0.0142386,1,0,0,-0.2,-0.2
2,211,Eyskens III,581106,610327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1361,5,2.45,3.453039,1.75,0.4906,0.44,1,0,1,58.96226,2,1,1,0,0,0,1,1,0,2,18,1,19,1,0.2267368,0.1891429,0,0.9433962,24.2,8.423482,2.887597,1,0.44,0,8.5,0,1,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,3,,,,,,,0,1,2,2,0,1,0,2,4,0,1,2,0,0,0,0,0,0,CaC,0,1,1,2,2,PS,0.6407053,872,0,0,0,0,0,0,4.245283,1.3,1.2,5.2,-0.1,4.2,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-3.7,-0.062752,1,0,0,-5,-5
5,504,Pompidou III,660108,670401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,449,6,3.51,1.415192,1.06,0.4834,0.838,1,0,1,55.60166,2,0,1,0,0,0,1,1,0,2,17,-1,28,1,0.0536739,0.0616315,1,8.506225,60.9,12.84613,2.888138,0,0.838,0,1.799999,1,1,1,1,1,0,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,482,1,0,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,,,,,,,0,0,0,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.9977728,448,0,0,0,0,0,0,25.7299,0.525,2.7,1.8,5.2,1.9,2.8,4.7,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.7,0.4802015,0,1,0,-0.3,-0.3
16,1609,Erlander VIII,600918,640920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1468,5,3.11,2.285088,1,0.4914,0.636,1,0,0,49.13793,1,0,1,0,1,0,0,0,0,1,12,0,15,0,,,,2.155172,96.2,34.7107,2.175205,0,0.636,0,0,1,1,0,0,0,1,1,0,0,1,0,1,5.16,0,0,0,0,0,1,1,2,0,1,0,0,1,232,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,1,1468,0,0,0,0,0,0,2.679504,1.6,4.1,1.4,3.8,1.1,3.4,6.8,0,1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,0,0,0,0,-0.5,-0.0101754,0,0,1,,
4,423,Paasio I,660527,680301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1388,8,4.96,4.453926,3.15,0.275,0.317,1,0,1,76,4,0,1,0,0,0,1,0,1,3,11,0,15,0,0.0697368,0.0778195,0,20.5,94.2,23.81247,2.833251,0,0.317,0,90.5,1,1,1,0,0,1,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,1,1,0,0,0,0,0,0,0,0,0,0,68,69,1,1,1,2,777,0,0,0,0,100,0,1,2,3,0,0,1,3,3,0,1,3,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.4639769,644,0,0,0,0,0,0,11.5,0.8,3.9,1.6,2.4,4,9.2,2.3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-13.5,-0.1776316,0,1,0,-3.8,-3.8
5,505,Pompidou IV,670406,680710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1822,5,3.73,3.588564,1.32,0.4107,0.462,1,0,1,49.69199,2,0,1,0,0,1,0,0,0,1,18,1,29,1,0.0682906,0.0759927,1,14.98973,92.2,28.00327,3.260163,0,0.077,31,31,1,1,1,0,1,0,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,487,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,,,,,,,0,0,0,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.2530186,461,1,0,0,0,0,0,18.99938,13.35,2.8,1.9,4.7,2.6,4.6,4.3,4.6,0,0,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.9,0.1589793,0,1,0,5.9,5.9
12,1209,Marijnen,630724,650227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1391,10,4.51,5.175796,3.27,0.3333,0.302,1,0,1,61.33333,4,0,1,0,0,0,1,0,1,3,13,-1,13,0,0.1149068,0.107337,1,2.666667,40.3,13.82022,2.519569,1,0.302,0,23,1,1,0,0,0,0,1,0,1,0,1,1,3.6,0,0,0,0,0,0,1,1,0,0,0,0,1,150,1,1,1,0,0,0,0,0,0,0,0,1,0,70,71,1,3,1,2,3350,16,29,3,0,52,0,1,2,2,0,1,0,2,4,0,1,2,0,1,0,1,2,2,Parl,1,0,1,2,2,Parl,0.4198418,584,0,0,0,0,0,0,6,0.45,3.3,0.6,3.6,0.7,5.9,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.3,-0.0701087,0,1,0,0.4,-5.4
13,1310,Borten I,651012,690907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1426,6,3.51,2.285088,4,0.4533,0.636,1,0,1,53.33333,4,1,0,0,0,0,1,1,0,2,15,0,15,0,0.0875,0.0597222,0,0,46.1,14.18277,2.433218,1,0.091,4.900002,31,1,0,1,1,1,0,1,1,1,0,0,0,6.76,0,0,0,0,0,0,0,2,0,1,0,0,1,150,1,1,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,1,4,4456,0,0,0,0,100,1,2,3,1,1,0,0,1,2,1,1,1,1,0,0,0,,0,CaC,0,0,0,,0,IC,1,1426,0,0,0,0,0,0,5.333333,0.425,4.3,0.9,5.3,1,3,4.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6,-0.01125,1,0,0,-1,0.6
2,214,Van den Boeynants I,660319,680207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1219,7,3.59,3,2,0.3632,0.333,1,0,1,58.96226,2,0,1,0,0,0,1,1,0,2,20,1,19,-1,0.097561,0.0869565,1,2.830189,39.3,16.42596,2.790463,1,0.333,0,12.1,0,1,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,0,1,1,0,0,0,36,37,1,3,1,3,3150,1,8,0,0,91,0,1,2,2,0,1,0,2,4,0,1,2,0,0,0,0,0,0,CaC,0,0,0,2,0,IC,0.5660377,690,0,0,0,0,0,0,19.33962,7.7,4.2,2.7,3.2,4.5,2.7,4.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-3.5,-0.05936,1,0,0,-0.7,-2.8
10,1017,Tambroni,600325,600719,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1129,11,3.8,1.971034,1,0.4581,0.702,1,0,0,45.80537,1,0,1,0,1,0,0,0,0,1,20,0,23,-1,,,,27.68456,47.5,10.97945,2.836464,0,0.702,0,0,1,1,0,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,596,0,0,0,0,0,0,0,0,1,1,0,1,0,7,8,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.1027458,116,0,0,0,0,0,0,4.256626,0.933,2.1,4.2,6.3,4.2,2.1,6.3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,,,1,0,0,0,0,-4,-0.087326,1,0,0,,
3,308,Hansen II,570528,600219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,1,1447,7,3.87,3.818966,1.71,0.3966,0.434,1,0,1,52.51397,3,1,1,0,0,0,1,1,0,2,18,1,16,1,0.1082603,0.0711086,0,3.351955,80.9,29.99949,2.717493,0,0.094,28.6,44.4,1,1,1,1,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,4,1,1,0,0,0,179,1,0,0,0,0,0,0,1,0,1,0,0,1,14,15,1,1,1,2,910,0,30,0,0,70,1,2,3,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.6890118,997,0,0,0,0,0,0,3.351955,1.9,2.6,10.2,4.3,4.3,1.2,5.9,0,4.3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,-2.4,-0.0457021,1,0,0,2.7,2.7
4,422,Virolainen,640912,660320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,555,8,5.09,5.047242,2.71,0.265,0.301,1,0,1,56,4,1,1,0,0,0,1,1,0,2,11,0,15,0,0.0666209,0.0599078,0,23.5,43.2,13.38215,3.234044,1,0.301,,10.6,1,0,1,1,0,0,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,404,0,0,0,0,100,0,1,1,3,0,0,1,3,3,0,1,3,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,1,555,0,0,0,0,0,0,7,0.8,10.4,1.5,5.3,1.6,3.9,2.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.2,-0.0571429,0,0,0,0.2,-1.8
10,1020,Leone I,630621,631105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1794,9,4.2,2.62463,1,0.4127,0.587,1,0,0,41.26984,1,-1,1,0,1,0,0,0,0,1,20,0,23,-1,,,,30.63492,35.2,11.56163,2.93981,0,0.587,0,0,1,1,0,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,630,0,1,1,0,0,0,0,0,0,0,0,0,0,36,37,1,1,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0763657,137,0,0,0,0,0,0,8.188985,0.867,6.7,2.5,5.6,2.5,6.7,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,1,0,0,0,0,0.8,0.0193846,0,1,0,,
2,213,Harmel,650727,660211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1454,7,3.59,3,2,0.3632,0.333,1,0,1,66.50943,2,0,1,0,0,0,1,1,0,2,19,-1,20,1,0.0448098,0.0580674,1,2.830189,39.3,16.42596,2.790463,1,0.333,0,27.2,0,0,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,1,1,0,0,0,0,0,0,0,0,1,0,64,65,1,2,1,2,,,,,,,0,1,2,2,0,1,0,2,4,0,1,2,0,0,0,0,0,0,IC,0,1,1,2,2,PS,0.1368638,199,0,0,0,0,0,0,19.33962,7.7,4.1,2.4,3.6,2.7,4.2,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.1,-0.0466099,1,0,0,-2.8,-2.8
13,1309,Gerhardsen VII,630925,651011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,747,6,3.22,1.73913,1,0.4933,0.75,1,0,0,49.33333,1,-1,1,0,1,0,0,0,0,1,15,0,15,0,,,,0,48.8,11.58067,2.670119,0,0.75,0,0,1,1,0,0,0,1,1,1,1,0,0,0,6.76,0,0,0,0,0,0,0,2,0,1,0,0,1,150,1,0,0,0,0,0,0,0,1,1,0,0,0,4,5,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,1,747,0,0,1,0,1,1,4,1.5,2.6,1.2,3.8,0.9,4.3,5.3,0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,0,0,0,0,-3.6,-0.072973,0,1,0,,
1,108,Gorbach I,610411,621120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,790,3,2.2,3,2,0.4788,0.333,1,0,1,95.15152,2,0,1,0,0,0,1,1,0,2,11,0,12,0,0.0031847,0.0325296,1,0,40,18.22297,2.925104,1,0.333,0,40,1,0,1,1,0,0,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,165,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,2,1200,50,13,26,6,6,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,CaC,1,0,1,1,1,CoC,0.7417722,586,1,0,0,0,0,0,3.636364,0,3.6,2.7,5.3,2.7,4.4,2.4,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0042038,0,1,0,1.2,1.2
8,811,Thors VII,630609,631114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1461,4,3.32,2.997,1.6,0.4,0.5,1,0,1,53.33333,2,0,1,0,0,0,1,1,0,2,13,0,7,0,0.1346154,0.1166667,0,0,79.6,26.19741,2.892551,1,0.167,32.2,35.4,0,1,0,0,1,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,3,0,1,0,0,0,60,1,1,1,0,0,0,0,0,0,0,1,1,1,159,160,0,0,0,0,,,,,,,0,0,,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,IC,0,0,0,0,0,IC,0.1081451,158,0,0,0,0,0,0,3.333333,0.35,12.8,0.1,9.3,0.1,12.8,9.3,12.8,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.4,-0.045,0,0,1,-3.9,-3.9
3,309,Kampmann I,600221,601115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,484,7,3.87,3.818966,1.71,0.3966,0.434,1,0,1,52.51397,3,0,1,0,0,0,1,1,0,2,18,0,17,1,0.1082603,0.0974244,0,3.351955,80.9,29.99949,2.717493,0,0.094,28.6,44.4,1,1,1,1,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,4,1,1,0,0,0,179,1,0,1,1,0,1,0,0,0,0,0,1,0,2,3,0,0,1,2,,,,,,,1,2,3,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.3471074,168,1,0,0,1,1,0,3.351955,1.9,1.2,4.3,5.9,4.3,1.2,5.9,0,4.3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2.4,-0.0457021,0,1,0,-2,2.7
6,613,Kiesinger,661201,690928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1052,3,2.38,3,2,0.494,0.333,1,0,1,90.12097,2,1,1,0,0,0,1,1,0,2,19,-1,21,1,0.0242889,0.0046202,0,0,6.8,2.806917,2.684078,1,0.333,0,4.3,1,0,0,0,0,0,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,,,,,,,0,1,1,2,0,1,0,2,2,0,0,2,0,1,0,1,1,2,Parl,1,0,1,1,1,Pca,0.9809886,1032,0,0,0,0,0,0,3.547822,0.5,3.6,0.7,2.9,0.9,1.9,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.9,0.0210828,1,0,0,-1.5,-1.5
10,1016,Segni II,590215,600224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1533,11,3.8,1.971034,1,0.4581,0.702,1,0,0,45.80537,1,-1,1,0,1,0,0,0,0,1,20,1,24,1,,,,27.68456,47.5,10.97945,2.836464,0,0.702,0,0,1,1,0,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,596,0,0,0,0,0,0,1,0,1,1,0,0,0,20,21,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.2439661,374,0,0,0,0,0,0,4.256626,0.933,-0.5,5.6,6.5,4.2,2.1,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,0,0,0,0,0,-4,-0.087326,0,1,0,,
6,605,Adenauer V,571022,600702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,1,1453,4,2.39,1,1,0.5433,1,0,0,1,57.74648,2,-1,1,0,0,0,1,0,1,3,16,-1,18,-1,0.0518777,0.0407666,0,0,75,0,3.113854,0,1,0,70,1,1,1,0,0,0,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,497,0,1,1,0,0,0,0,0,0,0,0,0,1,37,38,0,0,0,0,,,,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,Pca,1,0,1,1,1,Pca,0.6772196,984,0,0,0,0,0,0,7.561591,0.5,2.1,3.4,5.6,1.2,1.5,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-4.9,-0.0848537,0,0,1,-4.9,-4.9
9,909,Lynch I,661110,690618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1227,4,2.63,1.577892,1,0.5,0.789,1,0,0,50,1,0,1,0,1,0,0,0,0,1,16,1,14,-1,,,,0,15.3,3.754453,2.97203,0,0.789,0,0,1,1,0,0,0,0,0,1,0,0,1,1,4.06,1,0,0,0,0,0,0,6,0,1,0,0,1,144,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.7644662,938,1,0,0,1,1,0,5.555555,3.9,3.1,6.1,0.8,6.4,7.4,5.8,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,,,0,0,0,0,0,-2,-0.04,1,0,0,,
